Client Order ID,Instrument,Side,Quantity,Price
aa48277,Lavender,1,790,52
aa48278,Orchid,1,320,9
aa48279,Orchid,2,590,48
aa48280,Tulip,1,470,38
aa48281,Orchid,2,570,89
aa48282,Lavender,1,390,90
aa48283,Lavender,1,530,74
aa48284,Rose,1,510,84
aa48285,Rose,2,60,88
aa48286,Orchid,2,80,74
aa48287,Lotus,1,300,17
aa48288,Lavender,2,230,44
aa48289,Lavender,1,240,61
aa48290,Lavender,2,100,84
aa48291,Lavender,1,860,82
aa48292,Rose,1,880,50
aa48293,Lotus,2,510,39
aa48294,Rose,2,470,20
aa48295,Lotus,2,970,97
aa48296,Lavender,2,990,8
aa48297,Lavender,2,150,37
aa48298,Lotus,2,640,24
aa48299,Orchid,1,610,19
aa48300,Tulip,1,360,57
aa48301,Orchid,1,920,89
aa48302,Orchid,1,530,69
aa48303,Lavender,2,80,7
aa48304,Lotus,1,880,69
aa48305,Tulip,2,500,85
aa48306,Rose,1,910,23
aa48307,Tulip,1,960,24
aa48308,Lotus,1,390,99
aa48309,Tulip,2,640,96
aa48310,Lavender,1,720,70
aa48311,Orchid,2,340,76
aa48312,Rose,2,320,4
aa48313,Tulip,2,810,29
aa48314,Rose,1,560,46
aa48315,Lotus,2,220,51
aa48316,Lotus,1,560,46
aa48317,Orchid,1,720,44
aa48318,Lotus,2,490,64
aa48319,Lavender,2,630,11
aa48320,Rose,1,990,51
aa48321,Lavender,1,170,94
aa48322,Lotus,1,580,34
aa48323,Tulip,2,930,23
aa48324,Lavender,1,40,9
aa48325,Rose,1,820,10
aa48326,Rose,1,190,78
aa48327,Rose,1,70,47
aa48328,Orchid,2,180,13
aa48329,Lotus,2,430,41
aa48330,Lavender,1,700,12
aa48331,Orchid,1,950,31
aa48332,Tulip,1,40,28
aa48333,Orchid,1,610,11
aa48334,Rose,2,660,65
aa48335,Lotus,1,20,54
aa48336,Lotus,1,840,73
aa48337,Rose,1,350,21
aa48338,Lotus,2,640,20
aa48339,Lavender,1,90,21
aa48340,Lavender,2,200,97
aa48341,Orchid,1,110,77
aa48342,Lavender,1,910,85
aa48343,Orchid,2,160,26
aa48344,Lavender,1,370,72
aa48345,Tulip,2,460,1
aa48346,Lavender,2,640,96
aa48347,Lavender,1,790,90
aa48348,Orchid,1,910,37
aa48349,Orchid,2,110,86
aa48350,Lavender,1,610,47
aa48351,Rose,2,770,61
aa48352,Lotus,1,900,27
aa48353,Rose,1,190,12
aa48354,Rose,2,470,33
aa48355,Lavender,2,850,30
aa48356,Lavender,2,270,22
aa48357,Orchid,2,860,36
aa48358,Lotus,1,670,41
aa48359,Tulip,2,360,59
aa48360,Rose,2,30,22
aa48361,Lotus,2,130,4
aa48362,Tulip,1,160,61
aa48363,Rose,2,170,48
aa48364,Lotus,2,960,71
aa48365,Orchid,1,60,16
aa48366,Lavender,2,250,23
aa48367,Tulip,2,410,82
aa48368,Rose,1,980,46
aa48369,Rose,1,330,91
aa48370,Orchid,1,120,9
aa48371,Lotus,1,730,60
aa48372,Rose,2,390,12
aa48373,Tulip,2,830,62
aa48374,Lavender,1,280,81
aa48375,Lavender,1,720,27
aa48376,Rose,1,100,75
aa48377,Lavender,1,610,36
aa48378,Lotus,2,350,7
aa48379,Lavender,1,340,37
aa48380,Orchid,1,120,59
aa48381,Lotus,1,940,83
aa48382,Tulip,1,200,23
aa48383,Rose,1,420,37
aa48384,Rose,2,70,65
aa48385,Orchid,1,430,88
aa48386,Tulip,1,820,90
aa48387,Orchid,2,350,8
aa48388,Tulip,2,810,67
aa48389,Orchid,2,140,72
aa48390,Lotus,2,420,8
aa48391,Tulip,1,950,41
aa48392,Lavender,1,920,93
aa48393,Orchid,1,100,60
aa48394,Lavender,1,10,52
aa48395,Lotus,1,700,7
aa48396,Tulip,2,120,17
aa48397,Rose,2,30,72
aa48398,Rose,2,980,13
aa48399,Lavender,2,880,95
aa48400,Lavender,2,200,99
aa48401,Rose,1,240,14
aa48402,Orchid,1,390,19
aa48403,Rose,2,520,98
aa48404,Orchid,1,700,53
aa48405,Lavender,2,810,33
aa48406,Orchid,1,450,61
aa48407,Rose,2,440,17
aa48408,Lotus,2,840,89
aa48409,Rose,2,590,11
aa48410,Lavender,1,370,87
aa48411,Tulip,1,280,22
aa48412,Rose,2,40,96
aa48413,Rose,2,150,61
aa48414,Tulip,1,290,34
aa48415,Lotus,1,250,8
aa48416,Lotus,1,80,47
aa48417,Lavender,1,430,87
aa48418,Rose,1,440,2
aa48419,Orchid,1,100,11
aa48420,Tulip,1,820,5
aa48421,Orchid,1,950,28
aa48422,Lavender,2,830,44
aa48423,Lavender,2,240,12
aa48424,Orchid,1,320,23
aa48425,Lavender,2,820,98
aa48426,Lavender,1,260,74
aa48427,Lavender,2,140,93
aa48428,Lotus,2,510,9
aa48429,Tulip,2,160,83
aa48430,Tulip,2,550,21
aa48431,Rose,2,750,44
aa48432,Tulip,1,350,79
aa48433,Tulip,1,50,50
aa48434,Lotus,2,80,55
aa48435,Rose,1,240,8
aa48436,Rose,1,160,57
aa48437,Tulip,2,590,68
aa48438,Tulip,1,220,13
aa48439,Rose,1,340,73
aa48440,Lavender,2,720,21
aa48441,Lavender,1,190,50
aa48442,Lotus,1,970,97
aa48443,Lotus,1,520,21
aa48444,Rose,2,960,7
aa48445,Lavender,1,520,44
aa48446,Tulip,2,20,66
aa48447,Rose,2,640,16
aa48448,Lavender,2,300,83
aa48449,Tulip,1,960,74
aa48450,Rose,1,80,81
aa48451,Tulip,2,560,76
aa48452,Lavender,1,630,72
aa48453,Rose,1,540,84
aa48454,Rose,2,520,57
aa48455,Lavender,2,890,11
aa48456,Tulip,2,140,5
aa48457,Rose,1,540,65
aa48458,Orchid,1,780,60
aa48459,Orchid,2,720,80
aa48460,Tulip,1,70,84
aa48461,Orchid,2,200,10
aa48462,Orchid,1,10,1
aa48463,Lotus,1,510,66
aa48464,Lavender,1,430,80
aa48465,Orchid,2,720,8
aa48466,Orchid,1,990,43
aa48467,Lotus,2,240,84
aa48468,Lotus,1,130,82
aa48469,Rose,1,820,74
aa48470,Lotus,2,730,33
aa48471,Lavender,2,750,88
aa48472,Tulip,2,30,21
aa48473,Tulip,1,390,33
aa48474,Lavender,1,400,48
aa48475,Lotus,2,420,62
aa48476,Orchid,1,410,16
aa48477,Lavender,1,580,99
aa48478,Orchid,2,1000,81
aa48479,Orchid,2,950,89
aa48480,Lotus,1,180,60
aa48481,Tulip,2,970,18
aa48482,Rose,1,530,83
aa48483,Rose,1,430,76
aa48484,Lotus,1,710,26
aa48485,Lavender,1,860,97
aa48486,Tulip,1,510,77
aa48487,Lotus,1,160,48
aa48488,Lotus,2,910,82
aa48489,Tulip,1,800,56
aa48490,Lotus,1,250,53
aa48491,Lotus,2,240,10
aa48492,Rose,1,520,59
aa48493,Rose,2,530,31
aa48494,Orchid,1,270,13
aa48495,Orchid,2,210,90
aa48496,Lavender,1,540,73
aa48497,Lotus,1,600,40
aa48498,Lotus,1,600,87
aa48499,Tulip,1,690,95
aa48500,Rose,1,920,76
aa48501,Rose,2,230,69
aa48502,Tulip,1,370,29
aa48503,Rose,1,320,61
aa48504,Tulip,2,880,90
aa48505,Lotus,2,770,86
aa48506,Lotus,1,770,60
aa48507,Lavender,1,200,21
aa48508,Tulip,2,290,74
aa48509,Lavender,2,580,56
aa48510,Lavender,2,930,67
aa48511,Orchid,2,550,9
aa48512,Rose,2,790,26
aa48513,Rose,1,300,1
aa48514,Tulip,2,260,73
aa48515,Tulip,1,190,53
aa48516,Tulip,2,740,73
aa48517,Lavender,1,800,90
aa48518,Lotus,1,270,38
aa48519,Lotus,1,420,27
aa48520,Tulip,2,350,83
aa48521,Lavender,2,660,14
aa48522,Rose,2,80,66
aa48523,Lavender,1,500,68
aa48524,Orchid,2,20,39
aa48525,Orchid,1,390,32
aa48526,Tulip,1,550,53
aa48527,Tulip,2,600,66
aa48528,Rose,2,430,6
aa48529,Rose,1,430,27
aa48530,Orchid,1,240,75
aa48531,Orchid,2,290,64
aa48532,Rose,1,1000,60
aa48533,Lotus,2,310,21
aa48534,Rose,1,930,45
aa48535,Tulip,2,840,65
aa48536,Lavender,2,800,58
aa48537,Tulip,1,90,16
aa48538,Lavender,2,90,79
aa48539,Tulip,1,300,79
aa48540,Lavender,2,530,19
aa48541,Rose,2,670,37
aa48542,Lavender,1,170,97
aa48543,Orchid,2,380,3
aa48544,Lavender,2,950,24
aa48545,Lavender,2,290,67
aa48546,Lavender,2,130,29
aa48547,Orchid,2,270,64
aa48548,Lotus,1,620,74
aa48549,Lotus,2,130,62
aa48550,Orchid,2,960,90
aa48551,Orchid,1,990,16
aa48552,Tulip,1,800,48
aa48553,Rose,1,300,3
aa48554,Orchid,1,820,16
aa48555,Lotus,2,290,82
aa48556,Lavender,2,540,93
aa48557,Tulip,1,470,3
aa48558,Lavender,2,240,20
aa48559,Rose,2,440,63
aa48560,Lavender,1,930,98
aa48561,Lotus,1,810,97
aa48562,Tulip,2,890,44
aa48563,Rose,1,120,67
aa48564,Orchid,2,70,45
aa48565,Rose,1,710,55
aa48566,Tulip,1,420,28
aa48567,Rose,1,650,44
aa48568,Orchid,1,180,100
aa48569,Rose,2,210,59
aa48570,Lotus,2,50,45
aa48571,Lavender,2,450,8
aa48572,Rose,2,310,64
aa48573,Rose,1,500,86
aa48574,Rose,2,330,55
aa48575,Rose,2,590,30
aa48576,Lotus,2,30,66
aa48577,Lotus,1,830,97
aa48578,Lavender,2,890,30
aa48579,Lavender,2,500,47
aa48580,Rose,2,410,90
aa48581,Lavender,1,460,32
aa48582,Lavender,2,380,10
aa48583,Orchid,2,440,78
aa48584,Lavender,2,100,76
aa48585,Lavender,1,340,52
aa48586,Orchid,2,150,95
aa48587,Rose,1,820,22
aa48588,Orchid,1,700,28
aa48589,Tulip,1,180,16
aa48590,Lavender,2,480,69
aa48591,Tulip,1,210,89
aa48592,Orchid,1,510,40
aa48593,Orchid,2,280,4
aa48594,Lotus,2,310,35
aa48595,Rose,1,240,53
aa48596,Orchid,1,70,1
aa48597,Orchid,2,460,23
aa48598,Orchid,1,700,31
aa48599,Orchid,2,840,54
aa48600,Lavender,2,770,43
aa48601,Lavender,1,880,95
aa48602,Orchid,2,610,25
aa48603,Orchid,1,810,3
aa48604,Rose,2,410,15
aa48605,Lotus,1,690,94
aa48606,Tulip,1,550,61
aa48607,Lavender,1,490,54
aa48608,Tulip,2,980,68
aa48609,Rose,1,630,78
aa48610,Lotus,2,970,61
aa48611,Lavender,2,350,6
aa48612,Tulip,2,450,12
aa48613,Rose,2,530,45
aa48614,Rose,1,810,60
aa48615,Lotus,2,940,5
aa48616,Tulip,1,210,100
aa48617,Tulip,2,280,89
aa48618,Orchid,2,80,62
aa48619,Orchid,2,890,95
aa48620,Orchid,2,80,100
aa48621,Orchid,1,960,49
aa48622,Lavender,2,900,37
aa48623,Rose,2,890,74
aa48624,Lavender,1,830,38
aa48625,Lavender,2,400,57
aa48626,Lotus,1,660,47
aa48627,Rose,2,780,43
aa48628,Tulip,2,490,11
aa48629,Tulip,2,370,39
aa48630,Tulip,1,910,53
aa48631,Lotus,2,930,7
aa48632,Tulip,2,710,63
aa48633,Rose,2,870,51
aa48634,Rose,2,520,72
aa48635,Orchid,1,20,29
aa48636,Lotus,1,920,66
aa48637,Tulip,2,950,52
aa48638,Lavender,1,880,68
aa48639,Lotus,2,560,28
aa48640,Lotus,2,100,34
aa48641,Orchid,1,560,52
aa48642,Lotus,1,220,22
aa48643,Tulip,1,870,1
aa48644,Lotus,2,350,99
aa48645,Tulip,1,860,65
aa48646,Tulip,2,800,23
aa48647,Lotus,2,590,17
aa48648,Orchid,2,330,33
aa48649,Orchid,2,230,59
aa48650,Orchid,1,730,41
aa48651,Rose,1,360,97
aa48652,Lotus,1,330,57
aa48653,Orchid,2,880,14
aa48654,Orchid,1,220,48
aa48655,Lavender,1,90,19
aa48656,Tulip,1,660,65
aa48657,Lavender,2,100,7
aa48658,Lavender,2,190,84
aa48659,Orchid,1,990,48
aa48660,Rose,2,460,36
aa48661,Orchid,2,710,99
aa48662,Lavender,1,370,18
aa48663,Tulip,2,530,11
aa48664,Lavender,1,770,73
aa48665,Lotus,2,930,41
aa48666,Orchid,2,200,48
aa48667,Orchid,1,980,54
aa48668,Lotus,1,330,76
aa48669,Lotus,1,870,68
aa48670,Orchid,1,620,55
aa48671,Orchid,1,750,77
aa48672,Lotus,1,180,92
aa48673,Lavender,1,20,74
aa48674,Lavender,2,520,30
aa48675,Rose,2,970,39
aa48676,Lavender,2,960,57
aa48677,Orchid,1,120,37
aa48678,Lavender,1,100,22
aa48679,Lavender,1,830,81
aa48680,Orchid,2,750,41
aa48681,Tulip,2,550,40
aa48682,Orchid,2,130,47
aa48683,Tulip,1,60,77
aa48684,Lavender,1,500,47
aa48685,Tulip,2,30,7
aa48686,Orchid,2,590,43
aa48687,Lavender,1,180,43
aa48688,Lavender,2,170,33
aa48689,Orchid,1,190,87
aa48690,Lotus,2,650,92
aa48691,Orchid,1,880,56
aa48692,Rose,2,580,45
aa48693,Lavender,1,240,52
aa48694,Lavender,1,570,88
aa48695,Orchid,2,360,88
aa48696,Lotus,2,450,42
aa48697,Lavender,1,50,43
aa48698,Lotus,1,550,95
aa48699,Rose,1,900,50
aa48700,Lotus,1,240,2
aa48701,Lavender,2,770,84
aa48702,Orchid,1,230,67
aa48703,Lavender,2,840,36
aa48704,Orchid,2,660,41
aa48705,Lotus,1,120,94
aa48706,Tulip,1,520,100
aa48707,Orchid,1,740,99
aa48708,Lavender,2,440,27
aa48709,Tulip,2,550,64
aa48710,Tulip,1,720,19
aa48711,Rose,1,830,19
aa48712,Orchid,2,690,59
aa48713,Lotus,2,110,18
aa48714,Lavender,1,230,18
aa48715,Lotus,2,970,48
aa48716,Orchid,1,750,62
aa48717,Orchid,2,210,47
aa48718,Tulip,1,190,1
aa48719,Rose,2,470,95
aa48720,Lotus,1,360,88
aa48721,Rose,1,990,99
aa48722,Orchid,2,70,18
aa48723,Lavender,2,930,73
aa48724,Tulip,1,460,24
aa48725,Tulip,1,730,57
aa48726,Lotus,1,350,14
aa48727,Orchid,2,50,30
aa48728,Lotus,2,110,72
aa48729,Rose,1,920,47
aa48730,Lotus,1,840,1
aa48731,Tulip,1,680,90
aa48732,Rose,1,20,19
aa48733,Tulip,1,160,54
aa48734,Lavender,1,320,6
aa48735,Orchid,2,210,48
aa48736,Tulip,2,610,59
aa48737,Tulip,2,330,95
aa48738,Orchid,1,930,13
aa48739,Lotus,1,350,81
aa48740,Rose,2,440,75
aa48741,Orchid,2,520,9
aa48742,Lavender,1,330,62
aa48743,Lavender,1,690,95
aa48744,Rose,1,490,83
aa48745,Lavender,1,170,2
aa48746,Lavender,2,990,41
aa48747,Orchid,2,920,66
aa48748,Lotus,2,860,47
aa48749,Tulip,1,360,54
aa48750,Lotus,1,110,68
aa48751,Orchid,2,500,85
aa48752,Rose,2,300,93
aa48753,Tulip,2,950,47
aa48754,Lotus,2,810,92
aa48755,Lotus,1,730,81
aa48756,Lavender,1,480,5
aa48757,Orchid,2,50,20
aa48758,Orchid,2,540,47
aa48759,Orchid,1,120,67
aa48760,Tulip,2,670,40
aa48761,Lavender,2,790,98
aa48762,Rose,1,580,63
aa48763,Orchid,2,590,27
aa48764,Tulip,1,520,16
aa48765,Rose,2,330,48
aa48766,Tulip,2,270,72
aa48767,Lavender,1,970,99
aa48768,Rose,2,720,88
aa48769,Lotus,1,130,31
aa48770,Rose,2,550,74
aa48771,Rose,2,800,65
aa48772,Rose,2,420,88
aa48773,Orchid,2,860,54
aa48774,Lavender,1,20,20
aa48775,Rose,1,920,59
aa48776,Lotus,1,480,100
aa48777,Lavender,1,770,47
aa48778,Rose,2,140,4
aa48779,Lavender,1,250,21
aa48780,Lotus,1,470,27
aa48781,Rose,1,930,13
aa48782,Tulip,1,410,13
aa48783,Orchid,2,630,52
aa48784,Lavender,2,880,80
aa48785,Lotus,1,390,94
aa48786,Tulip,1,90,7
aa48787,Rose,1,410,93
aa48788,Tulip,2,200,38
aa48789,Lotus,1,820,69
aa48790,Orchid,2,970,41
aa48791,Lavender,2,880,95
aa48792,Lotus,2,130,23
aa48793,Lotus,1,240,98
aa48794,Rose,2,300,21
aa48795,Lotus,1,120,67
aa48796,Lavender,2,570,67
aa48797,Lavender,2,160,39
aa48798,Rose,2,120,46
aa48799,Lotus,1,180,7
aa48800,Tulip,1,900,81
aa48801,Rose,2,980,68
aa48802,Lavender,1,30,39
aa48803,Orchid,2,310,69
aa48804,Lavender,1,570,14
aa48805,Orchid,2,820,19
aa48806,Orchid,2,270,21
aa48807,Tulip,1,680,6
aa48808,Lotus,2,940,51
aa48809,Lavender,1,800,40
aa48810,Lotus,1,910,90
aa48811,Tulip,2,700,25
aa48812,Orchid,1,990,27
aa48813,Orchid,2,520,21
aa48814,Lotus,2,770,51
aa48815,Lavender,1,770,48
aa48816,Lotus,2,920,89
aa48817,Lavender,1,340,51
aa48818,Tulip,1,780,58
aa48819,Orchid,1,70,39
aa48820,Rose,2,500,40
aa48821,Lotus,1,520,94
aa48822,Lotus,2,340,51
aa48823,Rose,1,830,25
aa48824,Tulip,2,500,85
aa48825,Tulip,2,950,45
aa48826,Lotus,2,940,27
aa48827,Orchid,1,210,86
aa48828,Lavender,1,520,35
aa48829,Orchid,2,900,85
aa48830,Lavender,2,220,28
aa48831,Rose,1,550,88
aa48832,Lavender,1,200,77
aa48833,Lotus,2,330,87
aa48834,Lavender,1,380,83
aa48835,Tulip,1,160,32
aa48836,Lavender,1,460,51
aa48837,Tulip,2,230,35
aa48838,Lavender,1,810,68
aa48839,Tulip,1,300,35
aa48840,Lavender,2,500,14
aa48841,Lavender,2,960,14
aa48842,Rose,2,190,91
aa48843,Lotus,2,10,44
aa48844,Lotus,2,650,53
aa48845,Orchid,2,790,84
aa48846,Tulip,1,800,65
aa48847,Lavender,1,560,15
aa48848,Tulip,1,70,95
aa48849,Lotus,2,890,20
aa48850,Rose,1,380,50
aa48851,Lavender,1,620,93
aa48852,Rose,1,600,3
aa48853,Lavender,2,640,66
aa48854,Lotus,2,280,88
aa48855,Tulip,2,980,63
aa48856,Orchid,2,140,42
aa48857,Lavender,2,350,70
aa48858,Rose,1,520,37
aa48859,Orchid,2,570,97
aa48860,Orchid,1,540,15
aa48861,Lavender,1,160,88
aa48862,Lotus,1,870,23
aa48863,Orchid,1,460,49
aa48864,Tulip,1,670,11
aa48865,Rose,2,500,56
aa48866,Lotus,1,520,50
aa48867,Lavender,2,890,95
aa48868,Lavender,1,810,12
aa48869,Rose,2,360,94
aa48870,Lotus,2,830,5
aa48871,Tulip,1,290,10
aa48872,Orchid,2,350,38
aa48873,Lavender,1,850,56
aa48874,Lotus,1,990,20
aa48875,Orchid,2,810,63
aa48876,Lotus,2,130,16
aa48877,Lotus,2,810,32
aa48878,Lotus,2,560,10
aa48879,Lavender,1,880,45
aa48880,Tulip,2,220,44
aa48881,Rose,2,830,10
aa48882,Tulip,1,330,12
aa48883,Lavender,2,720,30
aa48884,Orchid,2,620,96
aa48885,Rose,1,460,40
aa48886,Rose,1,710,56
aa48887,Lotus,1,20,98
aa48888,Tulip,2,580,60
aa48889,Lavender,2,950,82
aa48890,Lotus,1,590,44
aa48891,Lotus,2,400,36
aa48892,Lavender,1,510,99
aa48893,Tulip,1,60,42
aa48894,Tulip,1,470,52
aa48895,Rose,2,230,88
aa48896,Tulip,2,70,29
aa48897,Lavender,2,120,13
aa48898,Tulip,2,520,29
aa48899,Lavender,1,60,58
aa48900,Lavender,1,230,32
aa48901,Orchid,2,810,48
aa48902,Rose,2,290,61
aa48903,Lotus,1,530,14
aa48904,Lotus,2,240,30
aa48905,Orchid,1,740,82
aa48906,Lavender,1,340,82
aa48907,Orchid,2,130,29
aa48908,Orchid,1,960,4
aa48909,Orchid,1,680,37
aa48910,Lavender,2,820,80
aa48911,Lavender,1,160,9
aa48912,Rose,2,40,90
aa48913,Orchid,2,700,50
aa48914,Orchid,1,890,84
aa48915,Rose,2,170,71
aa48916,Lotus,2,700,44
aa48917,Orchid,2,160,40
aa48918,Lavender,2,630,3
aa48919,Lavender,1,200,84
aa48920,Tulip,2,540,36
aa48921,Lotus,2,50,36
aa48922,Orchid,1,830,75
aa48923,Orchid,2,230,9
aa48924,Tulip,1,620,36
aa48925,Lotus,2,410,82
aa48926,Rose,1,460,24
aa48927,Lotus,1,770,32
aa48928,Rose,1,560,94
aa48929,Orchid,2,240,95
aa48930,Lotus,1,350,14
aa48931,Orchid,2,760,48
aa48932,Orchid,1,890,98
aa48933,Tulip,2,420,52
aa48934,Orchid,2,410,54
aa48935,Lavender,2,910,20
aa48936,Orchid,1,260,5
aa48937,Rose,2,70,46
aa48938,Tulip,2,220,77
aa48939,Tulip,1,320,51
aa48940,Tulip,1,560,56
aa48941,Lavender,2,500,85
aa48942,Orchid,2,110,97
aa48943,Tulip,1,80,48
aa48944,Tulip,2,880,38
aa48945,Lavender,1,670,30
aa48946,Tulip,2,180,46
aa48947,Orchid,1,320,73
aa48948,Lavender,2,350,91
aa48949,Lotus,1,670,4
aa48950,Orchid,1,920,14
aa48951,Lotus,1,260,93
aa48952,Rose,1,250,9
aa48953,Orchid,2,90,22
aa48954,Lotus,1,810,90
aa48955,Orchid,1,490,90
aa48956,Lotus,2,590,94
aa48957,Tulip,1,670,60
aa48958,Tulip,1,600,92
aa48959,Orchid,2,590,79
aa48960,Rose,2,70,52
aa48961,Orchid,1,410,41
aa48962,Lavender,2,860,3
aa48963,Lavender,2,360,96
aa48964,Lavender,1,670,34
aa48965,Lavender,2,900,94
aa48966,Lotus,2,80,3
aa48967,Rose,1,370,71
aa48968,Lavender,1,90,98
aa48969,Rose,1,440,23
aa48970,Lotus,2,990,54
aa48971,Tulip,1,160,35
aa48972,Lotus,1,10,94
aa48973,Lotus,1,520,75
aa48974,Lotus,1,10,11
aa48975,Orchid,1,210,82
aa48976,Lotus,1,80,40
aa48977,Orchid,1,260,16
aa48978,Lotus,2,960,23
aa48979,Tulip,1,330,62
aa48980,Lotus,1,520,34
aa48981,Lavender,2,160,72
aa48982,Lavender,1,500,27
aa48983,Tulip,1,590,75
aa48984,Rose,2,940,6
aa48985,Orchid,1,310,55
aa48986,Orchid,1,590,12
aa48987,Orchid,2,760,31
aa48988,Rose,2,120,50
aa48989,Lotus,1,430,38
aa48990,Rose,1,900,97
aa48991,Lavender,1,720,98
aa48992,Lavender,2,780,21
aa48993,Lotus,2,390,14
aa48994,Tulip,1,290,69
aa48995,Rose,1,670,64
aa48996,Orchid,2,220,78
aa48997,Orchid,1,250,31
aa48998,Tulip,2,850,72
aa48999,Orchid,2,340,34
aa49000,Lotus,2,20,71
aa49001,Lavender,2,830,9
aa49002,Lavender,2,890,9
aa49003,Lavender,2,10,7
aa49004,Tulip,2,730,48
aa49005,Lotus,2,220,7
aa49006,Rose,1,40,63
aa49007,Orchid,1,930,68
aa49008,Lavender,2,660,17
aa49009,Lotus,1,10,28
aa49010,Lotus,1,950,6
aa49011,Lavender,1,30,23
aa49012,Lavender,1,670,70
aa49013,Tulip,1,260,82
aa49014,Orchid,1,460,1
aa49015,Rose,2,950,95
aa49016,Rose,2,190,85
aa49017,Lavender,2,880,65
aa49018,Lotus,2,400,66
aa49019,Lavender,2,10,29
aa49020,Orchid,2,540,96
aa49021,Rose,2,780,46
aa49022,Rose,1,30,30
aa49023,Rose,1,420,67
aa49024,Orchid,1,760,19
aa49025,Lavender,1,350,45
aa49026,Orchid,2,650,9
aa49027,Rose,2,250,14
aa49028,Rose,1,530,60
aa49029,Lotus,2,260,62
aa49030,Orchid,1,850,95
aa49031,Tulip,2,790,35
aa49032,Lotus,1,390,2
aa49033,Lavender,1,990,21
aa49034,Tulip,2,760,72
aa49035,Orchid,1,370,87
aa49036,Orchid,2,390,31
aa49037,Tulip,1,520,19
aa49038,Tulip,2,460,20
aa49039,Rose,1,90,82
aa49040,Lavender,2,780,51
aa49041,Lotus,1,190,41
aa49042,Lotus,2,420,10
aa49043,Lavender,2,290,89
aa49044,Orchid,1,690,100
aa49045,Lavender,2,580,39
aa49046,Rose,1,350,57
aa49047,Tulip,1,40,26
aa49048,Orchid,1,770,2
aa49049,Lotus,1,340,7
aa49050,Tulip,2,290,61
aa49051,Orchid,2,530,44
aa49052,Orchid,1,850,25
aa49053,Orchid,1,680,43
aa49054,Lavender,1,650,35
aa49055,Rose,1,520,99
aa49056,Rose,1,520,54
aa49057,Tulip,2,200,85
aa49058,Tulip,2,110,91
aa49059,Rose,2,700,98
aa49060,Lavender,1,710,32
aa49061,Orchid,2,810,95
aa49062,Lavender,1,810,75
aa49063,Orchid,1,150,50
aa49064,Lotus,2,440,2
aa49065,Lavender,2,330,74
aa49066,Rose,1,930,77
aa49067,Tulip,2,400,62
aa49068,Rose,1,420,74
aa49069,Lotus,1,840,39
aa49070,Orchid,1,120,36
aa49071,Lavender,1,390,39
aa49072,Orchid,1,280,40
aa49073,Tulip,2,320,25
aa49074,Lotus,2,120,29
aa49075,Rose,1,390,78
aa49076,Lotus,2,410,54
aa49077,Lotus,2,270,15
aa49078,Orchid,1,740,25
aa49079,Lavender,1,720,63
aa49080,Orchid,2,720,36
aa49081,Lavender,1,710,58
aa49082,Rose,1,950,17
aa49083,Lotus,2,140,1
aa49084,Orchid,2,150,59
aa49085,Lotus,2,800,15
aa49086,Tulip,2,310,35
aa49087,Orchid,2,950,70
aa49088,Rose,1,640,89
aa49089,Lavender,2,440,13
aa49090,Lavender,2,520,15
aa49091,Tulip,1,650,67
aa49092,Lavender,2,550,68
aa49093,Orchid,1,710,98
aa49094,Orchid,1,580,59
aa49095,Tulip,2,110,94
aa49096,Orchid,2,590,13
aa49097,Tulip,2,70,60
aa49098,Lavender,2,220,25
aa49099,Tulip,1,370,8
aa49100,Rose,1,280,73
aa49101,Orchid,1,440,19
aa49102,Tulip,2,420,99
aa49103,Tulip,2,120,60
aa49104,Lotus,1,410,81
aa49105,Lotus,1,980,31
aa49106,Tulip,1,240,51
aa49107,Tulip,2,370,66
aa49108,Lavender,2,580,19
aa49109,Rose,2,670,14
aa49110,Rose,1,430,38
aa49111,Rose,2,270,34
aa49112,Rose,2,450,21
aa49113,Lavender,2,230,100
aa49114,Lavender,1,200,24
aa49115,Lavender,2,110,73
aa49116,Orchid,1,930,51
aa49117,Orchid,1,760,50
aa49118,Orchid,1,200,30
aa49119,Rose,1,980,56
aa49120,Rose,2,30,67
aa49121,Lotus,2,540,21
aa49122,Tulip,2,410,43
aa49123,Rose,2,970,58
aa49124,Lotus,2,450,8
aa49125,Lavender,2,90,49
aa49126,Rose,1,710,14
aa49127,Tulip,2,780,65
aa49128,Rose,2,600,79
aa49129,Rose,1,450,17
aa49130,Lotus,2,620,14
aa49131,Tulip,2,840,95
aa49132,Lavender,2,980,41
aa49133,Lotus,1,850,58
aa49134,Rose,1,900,43
aa49135,Rose,2,840,44
aa49136,Lotus,2,770,77
aa49137,Orchid,1,510,19
aa49138,Orchid,1,630,83
aa49139,Orchid,2,230,57
aa49140,Orchid,1,30,97
aa49141,Rose,2,770,49
aa49142,Rose,2,960,32
aa49143,Lavender,2,990,89
aa49144,Lotus,2,370,87
aa49145,Tulip,2,40,32
aa49146,Lavender,2,980,84
aa49147,Tulip,2,930,18
aa49148,Lotus,1,770,67
aa49149,Orchid,2,600,53
aa49150,Tulip,1,330,34
aa49151,Rose,2,730,92
aa49152,Orchid,2,320,7
aa49153,Rose,2,160,8
aa49154,Tulip,2,890,87
aa49155,Orchid,2,640,94
aa49156,Tulip,2,170,54
aa49157,Rose,1,760,79
aa49158,Tulip,2,560,38
aa49159,Rose,1,670,89
aa49160,Tulip,1,580,79
